code,name,latitude,longitude
HSD,Hosdurga Road Railway Station,13.8632737545,76.1332331232
BYD,Byadgi Railway Station,14.6991525,75.4896016
YLG,Yalvigi Railway Station,15.0388055,75.4078089
DWR,Dharwar Railway Station,15.440386,75.004552
YLM,Ellamanchili Railway Station,17.553652000000003,82.85262
NRP,Narsipatnam Road Railway Station,17.451032,82.7235118
PAP,Pithapuram Railway Station,17.1108911,82.2569826
KHT,Sri Kalahasti Railway Station,13.7458662,79.6832154
VKI,Venkatagiri Railway Station,13.9441705,79.6042543
BN,Bibinagar Railway Station,17.4707941,78.7944499
LPI,Lingampalli Railway Station,17.4829269,78.3176293
COA,Kakinada Port Railway Station,16.9538117,82.2409057
CCT,Kakinada Town Railway Station,16.9672907,82.2334913
DWP,Dwarapudi Railway Station,16.9277135,81.9207538
KVR,Kovvur Railway Station,17.0074359,81.7273861
RYP,Rayanapad Railway Station,16.5786295,80.5615009999999
ZN,Jangaon Railway Station,17.7241074,79.153777
ALER,Aler Railway Station,17.6456483,79.0486367
BG,Bhongir Railway Station,17.5244629,78.8986385
NKD,Nekonda Railway Station,17.7947742,79.8045316
VSG,Vasco Da Gama Railway Station,15.3961347,73.812294
VNUP,Vishnupuram Railway Station,16.70986,79.6376
CTYL,Chityala Railway Station,17.2220098,79.1358568
NRDP,Nagireddipalli Railway Station,17.4236917,78.940472
SNF,Sanat Nagar Railway Station,17.4617871,78.4363939
SKP,Shankarpalli Railway Station,17.4504665,78.1306391
BIDR,Bidar Railway Station,17.9117986,77.5150419
ZB,Zahirabad Railway Station,17.6756471,77.6106334
KI,Kondapalli Railway Station,16.6237194,80.5468684
GDV,Gudivada Junction,16.4305183,80.9883444
GVL,Gudlavalleru Railway Station,16.34814,81.04679
PAV,Pedana Railway Station,16.2519498,81.1440219
MTM,Machilipatnam Railway Station,16.1716873,81.1382149
GNP,Ghanpur Railway Station,17.8494786,79.3755404
OPL,Uppal Railway Station,18.182471,79.4819288
JMKT,Jamikunta Railway Station,18.290021,79.476918
OEA,Odela Railway Station,18.456339,79.449279
PDPL,Peddapalli Railway Station,18.6138265,79.3921721
RVKH,Ravindrakhani Railway Station,18.9369367,79.4616736
RBG,Raybag Railway Station,16.483374512,74.80682566349999
KUD,Kudachi Railway Station,16.6243563,74.858497
JCL,Jadcherla Railway Station,16.7529413,78.1420088
GY,Gooty Junction,15.1498057,77.6245752
DBU,Doddaballapur Railway Station,13.27948,77.55084
KATL,Katol Railway Station,21.2634082,78.5904877
UR,Umdanagar Railway Station,17.2633545,78.3931089
SHNR,Shadnagar Railway Station,17.0648384,78.2130239
WPR,Wanparti Road Railway Station,16.3820535896,77.88514998289999
MOO,Muddanuru Railway Station,14.6890181,78.3972547
KKM,Kamalapuram Railway Station,14.5928705,78.6662058
RJP,Razampeta Railway Station,14.1855862,79.1525776
KOU,Koduru Railway Station,13.9486024,79.3465181
PAK,Pakala Junction,13.4510321,79.1145414
HIJ,Hijilli Railway Station,22.319921,87.32016899999999
PRP,Paharpur Railway Station,24.6242179,85.2065079
RMNP,Ramannapet Railway Station,17.284041,79.0859708
SCM,Simhachalam Railway Station,17.7452819,83.2208078
VBL,Bobbili Railway Station,18.5762982,83.3457628
PVP,Parvatipuram Railway Station,18.7710232,83.4271937
PVPT,Parvatipuram Town Railway Station,18.785233,83.4341753
RGDA,Rayagada Railway Station,19.1753793,83.4107239
MNGD,Muniguda Railway Station,19.6274568,83.488415
KSNG,Kesinga Railway Station,20.188546,83.224456
TIG,Titlagarh Railway Station,20.285188,83.154274
KBJ,Kantabanji Railway Station,20.4738056,82.9074346
HSK,Harishanker Road Railway Station,20.6263045,82.7656861
KRAR,Khariar Road Railway Station,20.9012425,82.5110578
BGBR,Bagbahra Railway Station,21.046338,82.3840996
MSMD,Mahasamund Railway Station,21.1132642,82.1039985
MTY,Multai Railway Station,21.7828473,78.2635045
SKT,Sakti Railway Station,22.011825,82.9557461
KHS,Kharsia Railway Station,21.9920687,83.1039894
HTE,Hatia Railway Station,23.3094514,85.3088192
RHE,Rakha Mines Railway Station,22.6745193,86.3542935
CKU,Chakulia Railway Station,22.4784234,86.7216303
JGM,Jhargram Railway Station,22.4543408,86.9984205
VSU,Bishnupur Railway Station,23.0654475,87.3011444
VAA,Bhaga Junction,23.7239727,86.4057979
BLDA,Belda Railway Station,22.0710501,87.3366928
DNT,Dantan Railway Station,21.93021,87.2843
BTS,Basta Railway Station,21.7017521,87.062943
DNM,Dhanmandal Railway Station,20.68686,86.11192
KMZ,Katni Murwara Railway Station,23.8311519,80.3919565
SGO,Saugor Railway Station,23.8476929,78.7430693
BIY,Bardoli Railway Station,21.1338181,73.1053405
MID,Madhi Railway Station,21.1457051,73.2421844
NWU,Navapur Railway Station,21.1666711,73.7726885
AGN,Amgaon Railway Station,21.3614042,80.3740576
BPHB,Bhilai Power House Railway Station,21.2082828,81.3758323
TLD,Tilda Railway Station,21.550699,81.794821
BUA,Baradwar Railway Station,22.0117008,82.8136297
BMB,Bamra Railway Station,22.051673,84.2916021
GP,Raj Gangpur Railway Station,22.186062000000003,84.58205099999999
KASR,Kanas Road Railway Station,20.0622099,85.7433718
DEG,Delang Railway Station,20.0380355,85.767225
CAP,Chatrapur Railway Station,19.3591965,84.9737704
SPT,Sompeta Railway Station,18.981188,84.5816654
NWP,Naupada Junction,18.5791144,84.2832564
CPP,Chipurupalle Railway Station,18.3166156,83.5689273
KAPG,Kalupara Ghat Railway Station,19.8970307,85.4034667
KIT,Khallikot Railway Station,19.61129,85.1282069
NRLR,Norla Road Railway Station,20.0408007,83.3737283
NPD,Nawapara Road Railway Station,20.8097595,82.5625183
ULB,Ulubaria Railway Station,22.472428,88.093209
MCA,Mecheda Railway Station,22.414928,87.8585339
TMZ,Tamluk Railway Station,22.234248,87.937867
KATI,Kanthi P Halt Railway Station,21.7883937,87.7337909
RMRB,Ramnagar Bengal Railway Station,21.6768639,87.5538979
DGHA,Digha Flag Station Railway Station,21.62327,87.50828
SBDR,Sonbhadra Railway Station,24.683277,83.077859
RMT,Ramgarh Cantt. Railway Station,23.6175526,85.5181657
JPL,Japla Railway Station,24.538571,84.0030656
NBG,Nabinagar Road Railway Station,24.6540799,84.0947457
JSGR,Jharsuguda Road Railway Station,21.84627,84.01166
SBP,Sambalpur Junction,21.4835923,83.9606985
ANGL,Angul Railway Station,20.8603428,85.1018554
TLHD,Talcher Road Railway Station,20.8867785,85.2084251
DNKL,Dhenkanal Railway Station,20.6764993,85.5904849
BGY,Bangriposi Railway Station,22.1464924,86.5401199
BPO,Baripada Railway Station,21.923201,86.737824
KCV,Krishnachandrapur Railway Station,21.8248228,86.821451
BTQ,Betnoti Railway Station,21.7406097,86.8438607
JOL,Jogal Railway Station,21.696249,86.882529
JRG,Jugpura Railway Station,21.66893,86.91289
TKH,Thakurtola Railway Station,21.6524736,86.9712933
ROP,Rupsa Junction,21.6224443,87.018863
MKO,Markona Railway Station,21.195524,86.596315
BLGR,Balangir Railway Station,20.689152,83.494312
LSX,Loisingha Railway Station,20.8529756,83.5141424
BRPL,Barpali Railway Station,21.1844285,83.5954682
BRGA,Bargarh Road Railway Station,21.3329449,83.6432228
HKG,Hirakud Railway Station,21.480623,83.905399
RAIR,Rairakhol Railway Station,21.046272,84.3335254
BONA,Boinda Railway Station,20.9191295,84.7523184
MRDL,Meramandolil Railway Station,20.8019522,85.3051792
NQR,Naraj Marthapur Railway Station,20.4596237,85.780514
MCS,Mancheswar Railway Station,20.3221733,85.8453336
PLG,Palghar Railway Station,19.697839,72.7719879
MHD,Mahemdavad Kheda Road Railway Station,22.8190005,72.75237
GDA,Godhra Junction,22.7768079,73.6048993
DHD,Dahod Railway Station,22.8439605,74.2543956
MGN,Meghnagar Railway Station,22.9072961,74.5398541
MUT,Meerut Cantt. Railway Station,28.9788364,77.6755095
SKF,Sakhoti Tanda Railway Station,29.192909,77.7184842
JAM,Jamnagar Railway Station,22.4929909,70.053495
BNVD,Bhanvad Railway Station,21.9332871,69.7984259
PBR,Porbandar Railway Station,21.642915,69.614699
SBIB,Sabarmati Bg Railway Station,23.0712078,72.5871134
UJA,Unjha Railway Station,23.7966116,72.381508
BER,Beawar Railway Station,26.1070504,74.3128761
RHG,Rajgarh Railway Station,27.2426528,76.6064267
KRH,Khairthal Railway Station,27.7973361,76.641818
PTRD,Pataudi Road Railway Station,28.3480567,76.7519196
CYI,Chhayapuri Railway Station,22.3712394,73.1657682
DADN,Dr Ambedkar Ngr Railway Station,0.0,0.0
BCH,Berchha Railway Station,23.2836949,76.335527
AKD,Akodia Railway Station,23.378596,76.5993277
SJP,Shujalpur Railway Station,23.3809667,76.7233144
KPP,Kalapipal Railway Station,23.3331241,76.8347557
SEH,Sehore Railway Station,23.21499,77.077804
SHRN,S Hirdaramnagar Railway Station,23.2740149,77.3336913
BAB,Babina Railway Station,25.240039,78.454296
KSV,Kosi Kalan Railway Station,27.7879717,77.4458562
PWL,Palwal Railway Station,28.151479,77.3415568
KNN,Khanna Railway Station,30.7088767,76.2234097
DZA,Dasuya Railway Station,31.808658,75.6580828
MEX,Mukerian Railway Station,31.9418664,75.6121526
CRWL,Chak Rakhwal Railway Station,32.9418977,75.0827998
SCH,Sachin Railway Station,21.0780123,72.8743925
MRL,Maroli Railway Station,21.0202737,72.8906972
AML,Amalsad Railway Station,20.811671,72.9559674
BIM,Bilimora Junction,20.7655478,72.9703568
ADH,Mumbai Andheri Railway Station,18.9696305,72.8193674
VS,Vishvamitri Railway Station,22.2845836,73.1789091
EKNR,Kevadiya Railway Station,21.887422,73.6881355
VR,Virar Railway Station,19.4549882,72.8119115
BOR,Boisar Railway Station,19.7984437,72.7615198
WSJ,Wansjaliya Railway Station,21.7995742,69.873351
JDH,Jam Jodhpur Junction,21.9067457,70.031272
UA,Upleta Railway Station,21.74692,70.281932
JLR,Jetalsar Junction,21.7291377,70.5741335
BKNG,Bhakti Nagar Railway Station,22.2817578,70.7931079
DISA,Disa Railway Station,24.2373784,72.1795498
DEOR,Diyodar Railway Station,24.1122508,71.7695863
RDHP,Radhanpur Railway Station,23.8463284,71.5861785
AAR,Adesar Railway Station,23.552756,70.972531
SIOB,Samakhiali B G Railway Station,23.3096838,70.5029897
BCOB,Bhachau Bg Railway Station,23.3041258,70.3506249
GIMB,Gandhidham Bg Railway Station,23.0683652,70.1477446
BHUJ,Bhuj Railway Station,23.2658479,69.6783825
THDR,Thandla Road Railway Station,22.9629359,74.5895591
BMI,Bamnia Railway Station,23.0949444,74.7585444
KUH,Khachrod Railway Station,23.4425747,75.2863838
BUDI,Bundi Railway Station,25.408457,75.650931
MLGH,Mandalgarh Railway Station,25.19412,75.08103
KIN,Kapasan Railway Station,24.8613596,74.3110335
MVJ,Mavli Junction,24.7944326,73.9739747
RPZ,Ranapratapnagar Railway Station,24.5827681,73.7286393
UDZ,Udaipur City Railway Station,24.5673467,73.6995224
BVC,Bhavnagar Terminus Railway Station,21.7818148,72.1422248
BVP,Bhavnagar Para Railway Station,21.7708429,72.1190513
SOJN,Sihor Gujarat Railway Station,21.7249191,71.9574652
SGD,Songadh Railway Station,21.7287501,71.8860131
DLJ,Dhola Junction,21.8222026,71.7394215
BTD,Botad Junction,22.1825026,71.6658627
RUR,Ranpur Railway Station,22.3598616,71.7169885
LM,Limbdi Railway Station,22.56584,71.78973
JVN,Jorawarnagar Junction,22.71276,71.64097
SRGT,Surendranagar Gate Railway Station,22.735063,71.636775
NSD,Nasirabad Railway Station,26.2950805,74.717366
CNA,Chanderiya Railway Station,24.9386097,74.6296169
ZW,Zawar Railway Station,24.3582406,73.7315123
DNRP,Dungarpur Railway Station,23.8674267,73.695651
SJS,Shamlaji Road Railway Station,23.6344,73.342955
HMT,Himmatnagar Railway Station,23.59145,72.96007
NHM,Nandol Dehegam Railway Station,23.1735257,72.8158716
SDGM,Sardargram Railway Station,23.0715462,72.6424296
ASV,Asarva Junction,23.0440029,72.6130917
GHNA,Gohana Railway Station,29.1408239,76.6895608
SOD,Sojat Road Railway Station,25.8610852,73.7542298
DHG,Dhrangadhra Railway Station,22.9876653,71.4784673
BJNR,Bijainagar Railway Station,25.9292665,74.6524243
NBH,Nimbahera Railway Station,24.623713,74.6946309
KEI,Kashi Railway Station,25.3270703,83.0318335
BSE,Badshahpur Railway Station,25.6527445,82.1909418
GNG,Gauriganj Railway Station,26.2040153,81.6859892
BCN,Bachhrawan Railway Station,26.4763098,81.1051421
PHR,Phillaur Junction,31.016917,75.786027
SRP,Serampore Railway Station,22.7540965,88.3389217
CGR,Chandan Nagar Railway Station,22.8668817,88.3541149
PSB,Parsabad Railway Station,24.307422,85.7394919
SAN,Sandila Railway Station,27.060123,80.516594
AJI,Anjhi Shahabad Railway Station,27.6446934,79.9740771
TLH,Tilhar Railway Station,27.9734906,79.7407642
PMR,Pitambarpur Railway Station,28.2000919,79.5382398
NRS,Nagaria Sadat Railway Station,28.55024,79.20565
JWP,Jwalapur Railway Station,29.92841,78.12114
RWL,Raiwala Railway Station,30.0324257,78.209754
YNRK,Yog Nagri Rishikesh Railway Station,30.113981,78.278385
BHLE,Barahat Railway Station,24.9203345,87.0102377
MDLE,Mandar Hill Railway Station,24.8059426,87.0262826
HSDA,Hansdiha Railway Station,24.6115919,87.0858092
NNHT,Nonihat,24.4790624,87.1320103
BRPS,Barapalasi Railway Station,24.3821045,87.1813946
DUMK,Dumka Railway Station,24.2895525,87.255183
SKIP,Sikaripara Railway Station,0.0,0.0
PRGR,Pinargaria Railway Station,24.211048,87.642332
SHE,Sheoraphuli Railway Station,22.7742078,88.3286373
MLV,Mallarpur Railway Station,24.0793471,87.7264069
NHT,Nalhati Junction,24.2957126,87.8387385
MGAE,Morgram Railway Station,24.3052314,88.0199918
SDI,Sagardighi Railway Station,24.2910347,88.0927569
AZ,Azimganj Junction,24.2307743,88.2594677
DKGS,Barhiya Railway Station,25.2825516,86.015598
BCA,Bachwara Junction,25.5812576,85.90014240000001
NAZJ,Nazirganj Railway Station,25.7240356,85.8067697
UJP,Ujiarpur Railway Station,25.7804562,85.8003767
GRL,Goraul Railway Station,25.93116,85.31859
DDP,Daudpur Railway Station,25.9069972,84.5905656
EKMA,Ekma Railway Station,25.9666541,84.5364369
CW,Chainwa Railway Station,26.0219375,84.4963966
ZRDE,Jiradei Railway Station,26.2202857,84.2564211
BHTR,Bhatpar Rani Railway Station,26.3098817,84.0324095
CC,Chauri Chaura Railway Station,26.6448874,83.5871332
JLD,Jarwal Road Railway Station,27.1205282,81.5406022
ROZA,Roza Junction,27.852834,79.9556155
BLQR,Bilaspur Road Railway Station,28.86501,79.25381
RUPC,Rudrapur City Railway Station,28.9698923,79.3800141
LKU,Lal Kuan Railway Station,29.071574,79.517641
HDW,Haldwani Railway Station,29.2150168,79.5340472
KGM,Kathgodam Railway Station,29.2667087,79.5465449
VDS,Vidyasagar Railway Station,24.0830237,86.7040014
RNPR,Rupnarayanpur Railway Station,23.8192107,86.8863848
RGH,Ramgarhwa Railway Station,26.87396,84.797584
RXL,Raxaul Junction,26.9867431,84.8447685
STJT,Sathajagat Railway Station,25.6310389,85.8680114
BHW,Barharwa Junction,24.8582906,87.7743808
SBG,Sahibganj Junction,25.24052,87.634388
PPT,Pirpainti Railway Station,25.2900559,87.4211219
CLG,Kahalgaon Railway Station,25.2625289,87.2341395
AKN,Akbarnagar Railway Station,25.2353863,86.835207
SRY,Sirari Railway Station,25.1331112,85.9530422
SHK,Sheikpura Railway Station,25.132088,85.854024
KSC,Kashi Chak Railway Station,25.071148,85.720174
WRS,Waris Aleganj Railway Station,25.015425,85.642177
NWD,Nawadah Railway Station,24.8867641,85.5484795
TIA,Tilaya Railway Station,24.821998,85.401101
TPH,Tinpahar Junction,24.9967305,87.7434656
RGJ,Raiganj Railway Station,25.6189148,88.1290171
KAJ,Kaliyaganj Railway Station,25.6389623,88.3276002
RDP,Radhikapur Railway Station,25.6432275,88.4479386
GGA,Ghoga Railway Station,25.2103054225,87.16086164
EKC,Ekchari Railway Station,25.2279435,87.2143917
SVRP,Shivanarayanpur Railway Station,25.2938401,87.3338139
MZC,Mirza Cheuki Railway Station,25.2588774,87.4964769
LGL,Lalgola Railway Station,24.421293,88.257863
BQG,Bhagwangola Railway Station,24.3348469,88.3080901
JJG,Jiaganj Railway Station,24.24404,88.27688
MBB,Murshidabad Railway Station,24.1768937,88.2814604
CSZ,Cossimbazar Railway Station,24.12198,88.26703
BPC,Berhampore Court Railway Station,24.0892685,88.2636835
BEB,Beldanga Railway Station,23.933207,88.2428232
REJ,Rejinagar Railway Station,23.853409,88.2585722
PLY,Plassey Railway Station,23.7785321,88.2848067
DEB,Debagram Railway Station,23.6889424,88.3078533
BTY,Bethuadahari Railway Station,23.6111758,88.3847292
KNJ,Krishnanagar City Junction,23.3883315,88.4938987
RHA,Ranaghat Junction,23.174119,88.5686896
GHR,Gidhaur Railway Station,24.8565903,86.3245033
VPDA,Vidyapatidham Railway Station,25.6017031,85.8022956
MOG,Mohiuddinnagar Railway Station,25.60644,85.703772
SPP,Shahpur Patoree Railway Station,25.6391267,85.5814146
MNO,Mehnar Road Railway Station,25.6540769,85.5044285
DES,Desari Railway Station,25.6677692,85.4084257
STLR,Sitalpur Railway Station,25.768739999999998,85.03663800000001
STW,Sahatwar Railway Station,25.82756,84.29308
GEDE,Gede Railway Station,23.4921522,88.7873639
ABKA,Ambika Kalna Railway Station,23.2133715,88.3533249
NDAE,Nabadwip Dham Railway Station,23.3979377,88.3568439
KWAE,Katwa Railway Station,23.6401477,88.1225326
SALE,Salar Railway Station,23.774662,88.111219
BZLE,Bazarsau Railway Station,23.8771835,88.1832007
KGLE,Khagraghat Road Railway Station,24.1063801,88.2259581
JRLE,Jangipur Road Railway Station,24.4592532,88.0410175
NILE,Nimtita Railway Station,24.623858,88.0096374
DGLE,Dhulian Ganga Railway Station,24.672319,87.938339
BKRD,Bhaluka Road F Railway Station,25.3313234,87.9227259
AUB,Aluabari Road Railway Station,26.2692858,88.1851988999999
NMX,New Maynaguri Railway Station,26.5784631,88.822882
DQG,Dhupguri Railway Station,26.5742414,88.993878
GDX,Ghoksadanga Railway Station,26.4224337,89.2778351
BNXR,Bidhan Nagar Railway Station,22.5912344,88.3906191
DHH,Dinhata Railway Station,26.1237965,89.4681179
BXT,Bamanhat Railway Station,26.0707786,89.5868471
APDJ,Alipur Duar Railway Station,26.478979,89.520964
HOJ,Hamilton Ganj Railway Station,26.6888,89.421
HSA,Hasimara Railway Station,26.7269272,89.3471774
DLO,Dalgaon Railway Station,26.7147264,89.1367956
BNQ,Banarhat Railway Station,26.7985065,89.0258665
NMZ,New Mal Junction,26.8739709,88.7256717
SGUJ,Siliguri Railway Station,26.7237135,88.4138958
BORA,Baghdogra Railway Station,26.697770440000003,88.32445458000001
TKG,Thakurganj Railway Station,26.427591,88.1287456
RJG,Rajgram Railway Station,24.544924,87.867656
MRR,Murarai Railway Station,24.4410093,87.8586679
SMI,Sitamarhi Railway Station,26.5948642,85.504527
JNR,Janakpur Road Railway Station,26.4689603,85.700921
JGA,Jogiara Railway Station,26.4070536,85.7461182
KML,Kamtaul Railway Station,26.3277102,85.8158767
BLGT,Balurghat Railway Station,25.2331136,88.7581157
RMPB,Rampur Bazar Railway Station,25.3444009,88.6309131
GRMP,Gangarampur Railway Station,25.3903009,88.5163156
BNDP,Buniadpur Railway Station,25.3860644,88.4011662
GZO,Gazole Railway Station,25.2247753,88.1981565
EKI,Eklakhi Railway Station,25.1684509,88.0991628
TPF,Tarapith Road Railway Station,24.1272184,87.752902
KYT,Kailahat Railway Station,25.1554342,82.9479224
MNF,Manda Road Railway Station,25.1634546,82.2374514
MJA,Meja Road Railway Station,25.2224475,82.0872388
SCKR,Salichauka Road Railway Station,22.8343163,78.6770803
BPF,Banapura Railway Station,22.4702539,77.481357
KKN,Khirkiya Railway Station,22.1659736,76.8589195
CAER,Chhanera Railway Station,21.9637662,76.7072667
TLV,Talvadya Railway Station,21.9272990641,76.4437843848
NPNR,Nepanagar Railway Station,21.4639424,76.3968434
RV,Raver Railway Station,21.222195,76.0443917
RBZ,Rambhaddarpur Railway Station,25.9773189,85.8652715
HYT,Haiaghat Railway Station,26.0208051,85.8787514
RJA,Rajanagar Railway Station,26.401801,86.152987
KJI,Khajauli Railway Station,26.4840923,86.1615336
DMRX,Dumri Halt Railway Station,25.2460033,86.0292937
ABP,Akbarpur Railway Station,26.4292167,82.5400585
AY,Ayodhya Railway Station,26.7883908,82.200885
AYC,Ayodhya Cantt.,26.768117,82.131833
PSE,Pusauli Railway Station,25.0973113,83.7227631
SEB,Son Nagar Railway Station,24.8822038,84.2293354999999
PES,Phesar Railway Station,24.8452898,84.4184248
BHKH,BAGHOI KUSA,24.8032413,84.9997072
JHN,Jakhim Railway Station,24.8293607,84.5255834
IMGE,Ismailpur Railway Station,24.8151101,84.7240489
PRY,Paraiya Railway Station,24.8095178,84.8505691
KSTA,Kastha Railway Station,24.8025842,84.9205995
BELA,Bela Railway Station,24.9798817,84.9813604
MDE,Makhdumpur Gaya Railway Station,25.0776311,84.9787273
THA,Tehta Railway Station,25.11268,84.984595
NDU,Nadauj Railway Station,25.2965034,85.0170566
NDW,Nadwan Railway Station,25.3963758,85.0656314
PFT,Pothahi Railway Station,25.4431633,85.0833328
PPN,Punpun Railway Station,25.4887225,85.099792
TETA,Telta Railway Station,25.8005215,87.8427774
SUD,Sudhani Railway Station,25.7274436,87.8794476
AZR,Azamnagar Road Railway Station,25.556021,87.852498
KWE,Khurial Railway Station,25.4907571,87.8271045
LAV,Labha Railway Station,25.4399557,87.7446806
SMO,Semapur Railway Station,25.5249001,87.4698547
CRR,Karagola Road Railway Station,25.500006821499998,87.3778270438
KUE,Kursela Railway Station,25.4388925,87.2522567
THB,Thana Bihpur Junction,25.3933828,86.935528
NNR,Narayanpur Railway Station,25.398348,86.85938800000001
MSK,Mahes Khunt Railway Station,25.4607348,86.6418351
LKN,Lakhminia Railway Station,25.426007,86.310039
NBJU,New Barauni Jn Railway Station,25.4629072,85.9880313
BKG,Banka Ghat Railway Station,25.5469274,85.2737474
BEH,Bagdihi Railway Station,21.95125,84.18641
MOU,Manoharpur Railway Station,22.3739512,85.1978961
GOL,Goilkera Railway Station,22.50586,85.382
SINI,Sini Junction,22.7893222,85.947287
BBM,Barabhum Railway Station,23.0933396,86.2117655
ANR,Anara Railway Station,23.4814846,86.560249
JOC,Joychandi Pahar Railway Station,23.5170545,86.6811788
GMH,Gamharia Railway Station,22.7965547,86.1012439
CNI,Chandil Junction,22.9558127,86.0715403
BSKH,Basukinath Railway Station,24.3849737,87.0688976
GRMA,Ghormara Railway Station,24.4424873,86.8642934
DGHR,Deoghar Railway Station,24.5117002,86.6970908999999
KBQ,Kumrabad Rohini Railway Station,24.4759517,86.6431591
SNQ,Sankarpur Railway Station,24.4415415,86.6376429
MUW,Mathurapur Railway Station,24.386518000000002,86.631692
BHKD,Bhurkunda Railway Station,23.637248,85.371811
URD,Untare Road Railway Station,24.34094,83.834497
MDJ,Muhammadganj Railway Station,24.42644,83.869978
HDN,Haidarnagar Railway Station,24.498081,83.951049
MAKM,Mararikkulam Railway Station,9.597786,76.317739
TUVR,Turavur Railway Station,9.7749664,76.3102853
WKI,Wadakkanchery Railway Station,10.6515,76.23962
CJM,Chinna Ganjam Railway Station,15.689502,80.236773
GVN,Godavari Railway Station,17.0071165,81.7712282
KTV,Kottavalasa Junction,17.8916633,83.1859273
RGL,Rengali Railway Station,21.6357536,84.0423584
GBX,Govindpur Road Railway Station,23.0613824,85.0437178
NAT,Nathnagar Railway Station,25.2366572,86.9351574
KPRD,Kalyanpur Road Railway Station,25.2540815,86.609985
RPUR,Ratanpur Railway Station,25.31431,86.54224
UREN,Uren Railway Station,25.1711239,86.2238588
DNRE,Dhanauri Railway Station,25.1714931,86.1627998
GMAN,Gumani Railway Station,24.7988875,87.8051548
SBO,Sabaur Railway Station,25.2385818,87.0460486
JLL,Jalalganj Railway Station,25.61252,82.7725278
SKN,Sri Krishna Nagar Railway Station,25.8833715,82.4493091
HRPG,Harpalganj Railway Station,25.9472305,82.4049792
KEPR,Koiripur Railway Station,26.02193,82.34031
AKJ,Akbarganj Railway Station,26.5307564,81.5036751
HGH,Haidergarh Railway Station,26.6207227,81.3637391
KNS,Kanchausi Railway Station,26.5978995,79.6347008
SBB,Sahibabad Railway Station,28.674158,77.3644616
DSA,Shahdara Railway Station,28.6614424,77.2278724
KTJ,Khaltipur Railway Station,24.87556,88.0223181
BAGL,Baragopal Railway Station,25.7651014,84.9085569
DRI,Dumri Juara Railway Station,25.7490652,84.8709549
GJH,Goldinganj Railway Station,25.7538385,84.8269468
SRU,Salempur Junction,26.2978884,83.9234271
LRD,Lar Road Railway Station,26.2134299,83.9100555
JKN,Jakhanian Railway Station,25.7411714,83.369881
MBS,Madhosingh Railway Station,25.2496914,82.5517203
DER,Dadri Railway Station,28.538743,77.537343
BGU,Bairgania Railway Station,26.7385635,85.2735242
AO,Aonla Railway Station,28.29596,79.16909
CH,Chandausi Junction,28.4588084,78.7796315
RJK,Raja Ka Sahaspur Railway Station,28.626216,78.780097
AMRO,Amroha Railway Station,28.8925147,78.4756415
PKW,Pilkhua Railway Station,28.712335,77.668008
KUPR,Khurdpur Railway Station,31.4256476,75.7236368
HSX,Hoshiarpur Railway Station,31.5242929,75.9056812
NRW,Narwana Junction,29.5890406,76.1094272
LHA,Lehra Gaga Railway Station,29.9381444,75.8102117
SFMU,Sunam Udham S W Railway Station,30.1300739,75.8083742
MET,Malerkotla Railway Station,30.5156584,75.8732584
PTK,Pathankot Railway Station,32.2721981,75.6477348
GMS,Garhmuktesar Railway Station,28.7805181,78.0775103
GJL,Gajraula Junction,28.8347945,78.249244
MNDR,Mandi Dhanaura Railway Station,28.9526467,78.261222
CPS,Chand Siau Railway Station,29.1319378,78.2770305
HLDR,Haldaur Railway Station,29.290374,78.275269
BJO,Bijnor Railway Station,29.3857886,78.147049
MZM,Muzzampur Narayan Railway Station,29.58301,78.222356
DWO,Doiwala Railway Station,30.175872,78.1222862
SCI,Sanchi Railway Station,23.4876867,77.7358446
TKMG,Tikamgarh Railway Station,24.7666756,78.8404114
KHGP,Khargapur Railway Station,24.84595,79.18449
MCSC,Mcs Chhatarpur Railway Station,0.0,0.0
KURJ,Khajuraho Railway Station,24.7964742,79.889432
SFG,Subedarganj Railway Station,25.4393554,81.7903072
BMU,Bamhrauli Railway Station,25.4451413,81.7387009
MRE,Manauri Railway Station,25.4705821,81.66085
SYWN,Saiyid Sarawan Railway Station,25.490442,81.6232262
KGA,Khaga Railway Station,25.7624713,81.1013673
JGR,Jaswantnagar Railway Station,26.8737591,78.8932246
KJY,Khurja City Railway Station,28.2531856,77.8422472
BSC,Bulandshahr Railway Station,28.3930149,77.8479683
BARL,Baral Railway Station,28.4962969,77.809723
HCP,Harchandpur Railway Station,26.3440502,81.1605083
KCJ,Kasimpur Railway Station,26.2562157,81.5427604
MBDD,Maa Barahi Devi Dham (Dandupur),25.802311,82.041203
DYD,Daryabad Railway Station,26.8621692,81.5501931
ANTU,Antu Railway Station,26.0551542,81.8979927
PYGS,Prayagraj Sangam Railway Station,25.444698,81.88049
PFM,Phaphamau Junction,25.525578,81.866789
LGO,Lalgopalganj Railway Station,25.6424556,81.6301631
KHNM,Kunda Harnamganj Railway Station,25.7147751,81.5092705
GRMR,Garhi Manikpur Railway Station,25.7765662,81.4146906
PQN,Pariawan Kalakankar Road Railway Station,25.8252866,81.3685331
UCR,Unchahar Junction,25.9028168,81.3002278
LMN,Lachhmanpur Railway Station,26.0507039,81.2571667
RMC,Ram Chaura Road Railway Station,25.6089,81.68839
JPD,Jalalpur Dhai Railway Station,26.008191,81.1557931
